ID,Mann Name,ID,LongFeng Name
528af3e2098e718059001feb,宝马(华晨宝马) 5 525Li (E60) 01/07 -> 04/10,52a89b3f098e71b2e50002cf,华晨宝马 5系 宝马525Li(E60) 2.L 2004.4-2006.2
528af3e2098e718059001ff3,宝马(华晨宝马) 5 525i (E60) 04/04 -> 02/06,52a89b3e098e71b2e50002ce,华晨宝马 5系 宝马525i(E60) 2.L 2003.7-
5294559a098e7144f9001498,宝马(华晨宝马) 5 523Li (E60) 01/08->08/10,52a89b3f098e71b2e50002d1,华晨宝马 5系 宝马530Li(E60) 3.0L 2008.1-
528af3e2098e718059002016,宝马(华晨宝马) 5 520Li 08/12 -> ,52a89b3f098e71b2e50002d2,华晨宝马 5系 宝马520Li(E60) 2.L 2010.12-
528af3e2098e71805900201e,宝马(华晨宝马) 5 523Li (F18) 08/10 -> 08/12,52a89b3f098e71b2e50002d3,华晨宝马 5系 宝马523Li(E60) 2.L 2010.08-
528af3e2098e718059002026,宝马(华晨宝马) 5 528Li (F18) 08/10 -> 11/11,52a89b40098e71b2e50002d5,华晨宝马 5系 宝马528Li(E60) 3.0L 2010.08-
528af3e2098e71805900202e,宝马(华晨宝马) 5 530Li 11/11 -> ,52a89b40098e71b2e50002d6,华晨宝马 5系 宝马530Li(E60) 3.0L 2010.12-
5294559b098e7144f90014bb,宝马(华晨宝马) 5 520Li 08/12->,52a89b40098e71b2e50002d8,华晨宝马 5系 宝马520Li(E60) 12款 2.L 2011-
5294559c098e7144f90014ca,宝马(华晨宝马) 5 530Li 11/11->,52a89b40098e71b2e50002da,华晨宝马 5系 宝马530Li(E60) 12款 3.0L 2011-
528af3e2098e718059002041,宝马(华晨宝马) X1 sDrive18i 03/12 -> ,52a89b40098e71b2e50002dd,华晨宝马 宝马X1  12款 sDrive8i 1.8L 2012-
528af3e2098e718059002049,宝马(华晨宝马) X1 sDrive20i 03/12 -> ,52a89b40098e71b2e50002de,华晨宝马 宝马X1  12款 sDrive20i 2.0L 2012-
528af3e2098e718059002051,宝马(华晨宝马) X1 xDrive28i 03/12 -> ,52a89b40098e71b2e50002df,华晨宝马 宝马X1  12款 sDrive28i 2.8L 2012-
52a89b4d098e71b2e500041a,宾利（进口） 雅致 02款Arnage R 6.8L 2002-,528af3e3098e718059002077,宾利(进口) 雅致 6.8 V8 Turbo Black Label (Seri 02/02 -> 
528af3e9098e718059002300,斯柯达(上海大众) 晶锐 1.4L 12/08 -> ,52a89b0a098e71b2e500012e,上海大众斯柯达 晶锐 08款 1.4L 2008.12-
528af3e9098e71805900230a,斯柯达(上海大众) 晶锐 1.6L 12/08 -> ,52a89b0b098e71b2e500012f,上海大众斯柯达 晶锐 08款 1.6L 2008.12-
528af3e9098e718059002317,斯柯达(上海大众) 明锐 1.4 TSI 04/10 -> ,52a89b09098e71b2e500012a,上海大众斯柯达 明锐 10款11款 1.4TSI 2010-
528af3e9098e718059002321,斯柯达(上海大众) 明锐 1.6L 06/07 -> ,52a89b07098e71b2e5000125,上海大众斯柯达 明锐  1.6L 2007.01-2009.04
528af3e9098e71805900232b,斯柯达(上海大众) 明锐 1.8 TSI 06/07 -> ,52a89b08098e71b2e5000126,上海大众斯柯达 明锐  1.8TSI 2007-
528af3e9098e718059002335,斯柯达(上海大众) 明锐 2.0MPI 01/07 -> ,52a89b08098e71b2e5000127,上海大众斯柯达 明锐  2.0L MPI 2007-
528af3ea098e71805900235a,斯柯达(上海大众) 昊锐 1.4 TSI 04/10 -> ,52a89b0d098e71b2e5000137,上海大众斯柯达 昊锐  1.4TSI 2011-
528af3ea098e718059002364,斯柯达(上海大众) 昊锐 1.8 TSI 08/09 -> ,52a89b0d098e71b2e5000135,上海大众斯柯达 昊锐  1.8TSI 2009-
528af3ea098e71805900236e,斯柯达(上海大众) 昊锐 2.0 TSI 08/09 -> ,52a89b0d098e71b2e5000136,上海大众斯柯达 昊锐  2.0TSI 2009-
528af3eb098e718059002416,日产(东风) 楼兰 3.5L 09/11 -> ,52a89baf098e71b2e5000bc7,东风日产 楼兰
528af3eb098e718059002421,日产(东风) 逍客 1.6L 02/08 -> 11/10,52a89baf098e71b2e5000bc4,东风日产 逍客  1.6L 2011.01-
528af3eb098e718059002429,日产(东风) 逍客 2.0L 02/08 -> 10/10,52a89baf098e71b2e5000bc2,东风日产 逍客  2.0L 2009.1-
528af3ec098e718059002481,日产(东风) 骐达 1.6T 05/11 -> ,52a89baf098e71b2e5000bc0,东风日产 骐达 新 1.6T 2011-
528af3ef098e7180590025b5,本田(进口) CR-Z 1.5 Hybrid 05/10 -> ,52a89b58098e71b2e50004c6,本田（进口） CR-Z 12款 1.5L混合动力 2012-
528af3f0098e7180590025fa,本田(东风) 思铭 1.8L 04/12 -> ,52a89b52098e71b2e500047f,东风本田 思域 11款(第九代) 1.8L 2011.11-
528af3f0098e718059002603,本田(东风) 思域 1.8L 04/06 -> 10/11,52a89b52098e71b2e500047e,东风本田 思域 09款 1.8L 2009-
528af3f0098e718059002609,本田(东风) 思域 2.0L 10/11 -> ,52a89b52098e71b2e5000480,东风本田 思域 11款(第九代) 2.0L 2011.11-
528af3f0098e718059002612,本田(东风) CR-V 2.0L 06/04 -> 02/07,52a89b50098e71b2e500046e,东风本田 CR-V 04款- 2.0L 2004-2007
528af3f0098e71805900261a,本田(东风) CR-V 2.4L 03/10 -> 02/12,52a89b50098e71b2e5000474,东风本田 CR-V 07款- 2.4L 2007-2010
529455ab098e7144f9001816,本田(东风) CR-V 2.0L 03/07->03/10,52a89b50098e71b2e5000473,东风本田 CR-V 07款- 2.0L 2007-2010
529455ab098e7144f9001819,本田(东风) CR-V 2.0L 03/10->02/12,52a89b51098e71b2e5000475,东风本田 CR-V 10款- 2.0L两驱 2010.03-
529455ab098e7144f900181f,本田(东风) CR-V 2.4L 06/04->02/07,52a89b50098e71b2e5000472,东风本田 CR-V 05款- 2.4L 2005-2007
528af3f0098e718059002623,本田(东风) 思铂睿 2.4L 07/09 -> 11/12,52a89b53098e71b2e5000482,东风本田 思铂睿  2.4L 2009.9-
528af3f5098e718059002825,标致(东风) 206 1.4L 07/06 -> 02/09,52a89b58098e71b2e50004c9,东风标致 206  1.4L 2006-2008
528af3f5098e71805900283c,标致(东风) 207 1.4L 03/09 -> ,52a89b59098e71b2e50004ce,东风标致 207  1.4L 2008.11-
528af3f5098e718059002853,标致(东风) 307 1.6L 08/04 -> 01/08,52a89b59098e71b2e50004cf,东风标致 207  1.6L 2008.11-
528af3f6098e71805900286a,标致(东风) 308 1.6L 10/11 -> ,52a89b5b098e71b2e50004d8,东风标致 308  1.6L 2011-
528af3f6098e718059002874,标致(东风) 308 2.0L 10/11 -> ,52a89b5b098e71b2e50004d9,东风标致 308  2.L 2011-
528af3f6098e718059002881,标致(东风) 408 1.6L 01/10 -> ,52a89b5b098e71b2e50004db,东风标致 408  1.6L 2010-
528af3f6098e71805900288b,标致(东风) 408 2.0L 01/10 -> ,52a89b5c098e71b2e50004dc,东风标致 408  2.L 2010-
528af3f6098e718059002898,标致(东风) 508 2.0L 07/11 -> ,52a89b5c098e71b2e50004de,东风标致 508  2.L 2011.07-
528af3f6098e7180590028a0,标致(东风) 508 2.3L 07/11 -> ,52a89b5c098e71b2e50004df,东风标致 508  2.3L 2011.07-
528af411098e718059003420,比亚迪 F0 1.0L 09/08 -> ,52a89b5d098e71b2e5000507,比亚迪汽车 F0  1.L 2008- 
528af411098e71805900342f,比亚迪 F3 1.5L 11/09 -> ,52a89b5e098e71b2e500050c,比亚迪汽车 F3  1.5L F
528af411098e718059003439,比亚迪 F3 1.6L 09/05 -> ,52a89b5e098e71b2e500050c,比亚迪汽车 F3  1.5L F
528af411098e71805900344c,比亚迪 F3DM 1.0L 03/10 -> ,52a89b5e098e71b2e5000511,比亚迪汽车 F3 DM 1.0L 双模电动 2008-
528af412098e71805900346b,比亚迪 福莱尔 0.9L 04/01 -> 08/05,52a89b60098e71b2e500052c,比亚迪汽车 福莱尔  0.87L 2001-2005
528af411098e718059003420,比亚迪 F0 1.0L 09/08 -> ,52a89b5d098e71b2e5000507,比亚迪汽车 F0  1.L 2008- 
528af411098e71805900342f,比亚迪 F3 1.5L 11/09 -> ,52a89b5e098e71b2e500050c,比亚迪汽车 F3  1.5L F
528af411098e718059003439,比亚迪 F3 1.6L 09/05 -> ,52a89b5e098e71b2e500050c,比亚迪汽车 F3  1.5L F
528af411098e71805900344c,比亚迪 F3DM 1.0L 03/10 -> ,52a89b5e098e71b2e5000511,比亚迪汽车 F3 DM 1.0L 双模电动 2008-
528af411098e718059003453,比亚迪 F3R 1.5L 09/07 -> ,52a89b5e098e71b2e5000510,比亚迪汽车 F3 R 1.5L 2007- 
528af412098e71805900345b,比亚迪 F3R 1.6L 09/07 -> ,52a89b5e098e71b2e500050f,比亚迪汽车 F3 R 1.6L 2007- 
528af412098e71805900346b,比亚迪 福莱尔 0.9L 04/01 -> 08/05,52a89b60098e71b2e500052c,比亚迪汽车 福莱尔  0.87L 2001-2005
528af416098e718059003649,沃尔沃(进口)(进口) S40 2.4 01/04 -> ,528af412098e7180590034d4,沃尔沃(长安福特) S40 2.4L 06/06 -> 
528af416098e718059003661,沃尔沃(进口)(进口) S40 2.5 T5 01/04 -> ,528af413098e7180590034e2,沃尔沃(长安福特) S40 2.5L 06/06 -> 
528af419098e718059003783,沃尔沃(进口)(进口) S80 2.5 T 03/06 -> ,528af413098e7180590034f9,沃尔沃(长安福特) S80L 2.5L 03/09 -> 
528af41a098e71805900378b,沃尔沃(进口)(进口) S80 3.0 T6 01/07 -> ,528af413098e718059003503,沃尔沃(长安福特) S80L 3.0L 03/09 -> 
529455f8098e7144f90024c6,现代(北京) 朗动 1.6L 08/12->,52a89bb2098e71b2e5000c03,北京现代 朗动  1.6L 2012-
529455f8098e7144f90024c9,现代(北京) 朗动 1.8L 08/12->,52a89bb2098e71b2e5000c04,北京现代 朗动  1.8L 2012-
528af41f098e718059003a00,现代(北京) 索纳塔 2.0L 12/02 -> ,52a89bb1098e71b2e5000bfc,北京现代 索纳塔  2.0L 2002-2005
528af41f098e718059003a12,现代(北京) 索纳塔 2.7L 12/02 -> ,52a89bb2098e71b2e5000bff,北京现代 索纳塔  2.7L 2002-2005
528af41f098e718059003a28,现代(北京) 索纳塔 2.0L 04/11 -> ,52a89bb2098e71b2e5000c00,北京现代 索纳塔 第八代 2.0L 2011-
528af41f098e718059003a2c,现代(北京) 索纳塔 2.4L 04/11 -> ,52a89bb2098e71b2e5000c01,北京现代 索纳塔 第八代 2.4L 2011-
528af41f098e718059003a46,现代(北京) 瑞纳 1.4L 08/10 -> ,52a89bb2098e71b2e5000c06,北京现代 瑞纳  1.4L 2010.08-
528af420098e718059003a4a,现代(北京) 瑞纳 1.6L 08/10 -> ,52a89bb2098e71b2e5000c07,北京现代 瑞纳  1.6L 2010.08-
528af423098e718059003c04,福特(长安) 嘉年华 1.3L 02/09 -> ,52a89b8a098e71b2e50008eb,长安福特 嘉年华 新 1.3L 2010-
528af423098e718059003c0a,福特(长安) 嘉年华 1.5L 02/09 -> ,52a89b8a098e71b2e50008ec,长安福特 嘉年华 新 1.5L 2009-2010
528af423098e718059003c10,福特(长安) 嘉年华 1.6L 03/03 -> 06/06,52a89b89098e71b2e50008e8,长安福特 嘉年华 03款 1.6L 2003-2006
528af424098e718059003c1f,福特(长安) 福克斯 1.8L 09/05 -> ,52a89b8b098e71b2e50008f0,长安福特 福克斯  1.8L 2005-2009
528af424098e718059003c2d,福特(长安) 福克斯 2.0L 09/05 -> ,52a89b8c098e71b2e50008f5,长安福特 福克斯  2.0L 2005-2009
528af424098e718059003c3a,福特(长安) 蒙迪欧 2.0L 05/03 -> ,52a89b8f098e71b2e5000906,长安福特 蒙迪欧  2.0L(05'-07') 2005-2007
528af424098e718059003c5d,福特(长安) 蒙迪欧-致胜 2.0L 09/07 -> ,52a89b90098e71b2e5000908,长安福特 蒙迪欧 致胜 2.0L 2007-
528af424098e718059003c67,福特(长安) 蒙迪欧-致胜 2.3L 09/07 -> ,52a89b90098e71b2e500090a,长安福特 蒙迪欧 致胜 2.3L 2007-
52945603098e7144f90026e0,荣威(上汽) 950 2.0L 04/12->,52a89bb0098e71b2e5000be0,上海汽车荣威 荣威950 12款 2.L 2012-
52945603098e7144f90026e5,荣威(上汽) 950 2.4L TGI 04/12->,52a89bb0098e71b2e5000be1,上海汽车荣威 荣威950 12款 2.4L 2012-
52945604098e7144f90026ea,荣威(上汽) 950 3.0L V6 TGI 04/12->,52a89bb0098e71b2e5000be2,上海汽车荣威 荣威950 12款 3.L 2012-
52945604098e7144f90026f4,荣威(上汽) W5 1.8T 08/11->,52a89bb0098e71b2e5000bdd,上海汽车荣威 荣威W5  1.8T 2011.07-
52945604098e7144f90026f9,荣威(上汽) W5 3.2 08/11->,52a89bb0098e71b2e5000bde,上海汽车荣威 荣威W5  3.2L 2011.07-
528af428098e718059003dfc,菲亚特(进口) 博悦 1.4 16V 04/07 -> ,52a89b7b098e71b2e50007fe,菲亚特(进口） 博悦  1.4T 2007.9-2011
528af428098e718059003e56,菲亚特(进口) 朋多 1.4 16V 02/06 -> ,52a89b7b098e71b2e5000809,菲亚特(进口） 朋多  1.4L 2008-
52a89b79098e71b2e50007ec,南汽菲亚特 派力奥  1.3L 2001.5-2006.2,528af428098e718059003e72,菲亚特(南京) 派力奥 1.3L 01/02 -> 
52a89b7a098e71b2e50007f0,南汽菲亚特 派力奥  1.5L 2001.5-,528af429098e718059003e82,菲亚特(南京) 派力奥 1.5L 01/02 -> 
52a89b7a098e71b2e50007f2,南汽菲亚特 西耶那  1.3L 2001.5-2005,52945605098e7144f9002761,菲亚特(南京) 西耶那 1.3L 01/03->
52a89b7a098e71b2e50007f3,南汽菲亚特 西耶那  1.5L 2001.5-2006,528af429098e718059003e8d,菲亚特(南京) 西耶那 1.3L 01/03 -> 
52a89b7a098e71b2e50007f5,南汽菲亚特 周末风  1.3L 2001.5-2005,528af429098e718059003e95,菲亚特(南京) 西耶那 1.5L 01/03 -> 
528af42e098e718059004085,西雅特(进口) Leon 1.8 TSI FR / FR+ (1P1) 01/12 -> ,52a89b0e098e71b2e500013b,西亚特（进口） Leon  FR 1.8T 双离合 2012-
528af42e098e71805900408f,西雅特(进口) Leon 2.0 TSI CUPRA (1P1) 01/12 -> ,52a89b0e098e71b2e500013c,西亚特（进口） Leon  CUPRA 2.0T 双离合 2012-
528af430098e7180590041b6,起亚(东风) 狮跑 2.0L 01/09 -> ,528af42f098e71805900410e,起亚(进口) 狮跑 2.0i 09/04 -> 
528af430098e7180590041be,起亚(东风) 狮跑 2.7L 11/07 -> ,528af42f098e718059004116,起亚(进口) 狮跑 2.7i V6 09/04 -> 
52a89b79098e71b2e50007d2,道奇（进口） 酷威  2.7L 2009-,528af436098e718059004414,道奇(进口) 酷威 2.7 V6 06/08 -> 
52a89b79098e71b2e50007d4,道奇（进口） 酷搏  SXT 2.0L 2008-,528af436098e71805900440d,道奇(进口) 酷搏 2.0 16V 07/06 -> 
528af437098e7180590044bb,铃木(长安) 羚羊 1.3L 01/01 -> ,52a89bad098e71b2e5000b97,长安铃木 羚羊 11款 1.3L 2010.12-
52a89b3c098e71b2e5000297,雪佛兰（进口） 科帕奇 07款 2.4L 2007-,528af43a098e7180590045b5,雪佛兰(进口) 科帕奇 2.4 06/06 -> 
52a89b3d098e71b2e5000299,雪佛兰（进口） 科帕奇 08款 3.2L 2008-,528af43a098e7180590045b9,雪佛兰(进口) 科帕奇 3.2 V6 09/06 -> 
52a89b36098e71b2e5000273,上海通用雪佛兰 乐骋  1.4L 2005.07-,528af43a098e7180590045ec,雪佛兰(上海通用) 乐骋 1.4L 07/05 -> 05/10
52a89b36098e71b2e5000275,上海通用雪佛兰 乐骋  1.6L 2008-,528af43a098e7180590045f6,雪佛兰(上海通用) 乐骋 1.6L 03/08 -> 
52a89b37098e71b2e500027a,上海通用雪佛兰 爱唯欧  1.4L 2011-,528af43a098e7180590045cd,雪佛兰(上海通用) 爱唯欧 1.4L (T300) 05/11 -> 
52a89b37098e71b2e500027b,上海通用雪佛兰 爱唯欧  1.6L 2011-,528af43a098e7180590045d3,雪佛兰(上海通用) 爱唯欧 1.6L (T300) 05/11 -> 
52a89b37098e71b2e500027d,上海通用雪佛兰 乐风  1.4L 2005-,528af43b098e718059004654,雪佛兰(上海通用) 乐风 1.4L 03/06 -> 07/11
52a89b38098e71b2e500027e,上海通用雪佛兰 乐风  1.6L 2005-,528af43b098e71805900465e,雪佛兰(上海通用) 乐风 1.6L 01/06 -> 03/11
52a89b39098e71b2e5000284,上海通用雪佛兰 景程  1.8L 2005.1-2007.3,528af43b098e718059004631,雪佛兰(上海通用) 景程 1.8L 10/09 -> 
52a89b39098e71b2e5000286,上海通用雪佛兰 景程  2.0L 2005.1-2007.3,528af43b098e71805900463d,雪佛兰(上海通用) 景程 2.0L 04/06 -> 09/09
52a89b3a098e71b2e500028a,上海通用雪佛兰 科鲁兹  1.6L 2009.04-2010.11,528af43a098e718059004618,雪佛兰(上海通用) 科鲁兹 1.6L 04/09 -> 
52a89b3a098e71b2e500028b,上海通用雪佛兰 科鲁兹  1.8L 2009.04-2010.11,528af43b098e718059004624,雪佛兰(上海通用) 科鲁兹 1.8L 04/09 -> 
52a89b3b098e71b2e500028d,上海通用雪佛兰 科鲁兹  1.6T 2010.11-,528af43a098e71805900460e,雪佛兰(上海通用) 科鲁兹 1.6 T 11/10 -> 
52a89b3c098e71b2e5000291,上海通用雪佛兰 迈锐宝   1.6T 2012.06-,528af43b098e71805900466b,雪佛兰(上海通用) 迈锐宝 1.6T 08/12 -> 
52a89b3c098e71b2e5000293,上海通用雪佛兰 迈锐宝   2.0L 2012-,528af43b098e718059004675,雪佛兰(上海通用) 迈锐宝 2.0L 02/12 -> 
52a89b3c098e71b2e5000294,上海通用雪佛兰 迈锐宝   2.4L 2012-,528af43b098e71805900467d,雪佛兰(上海通用) 迈锐宝 2.4L 02/12 -> 
52945621098e7144f9002cec,雪铁龙(东风) C5 3.0L 01/10->,52945620098e7144f9002caa,雪铁龙(进口) C5 3.0 V6 09/04->
528af440098e718059004840,雪铁龙(东风) 赛纳毕加索 1.6L (N68; N7) 11/01 -> ,528af43e098e71805900477c,雪铁龙(进口) 塞纳毕加索 1.6i 09/00 -> 
528af440098e71805900484a,雪铁龙(东风) 赛纳毕加索 2.0L (N68; N7) 04/02 -> ,528af43e098e718059004792,雪铁龙(进口) 塞纳毕加索 2.0i 16V 01/03 -> 
528af441098e7180590048c1,雷诺(进口) 风朗 2.0 16V 02/10 -> ,52a89bad098e71b2e5000b9a,雷诺进口 风朗  2.0L 2011-
528af441098e7180590048c8,雷诺(进口) 科雷傲 2.5 09/08 -> ,52a89bad098e71b2e5000b9c,雷诺进口 科雷傲  2.5L 2009-
528af44b098e718059004c87,马自达(一汽) 马自达6 2.0L 04/03 -> ,52a89bae098e71b2e5000ba7,一汽马自达 马自达 6 2.0L 2003-
528af44b098e718059004c8f,马自达(一汽) 马自达6 2.3L 04/03 -> ,52a89bae098e71b2e5000ba4,一汽马自达 马自达 6 2.3L 2003-
52945633098e7144f900306a,马自达(长安) 马自达3 1.6L 09/11->,52a89bae098e71b2e5000baa,长安马自达 马自达3 新星骋 1.6L 2011-
52945634098e7144f9003070,马自达(长安) 马自达3 2.0L 09/11->,52a89bae098e71b2e5000bab,长安马自达 马自达3 新星骋 2.0L 2011-
